"integrated_rank","gene","final_integrated_score","final_tier","adjusted_biomarker_score","biomarker_score","avg_log2FC","absolute_log2FC","pct.1","pct.2","prevalence_difference","mean_sample_prevalence","minimum_sample_prevalence","maximum_sample_prevalence","consistency_category","sample_consistency_score","specificity_score","prevalence_score","significance_score","high_priority","robust_3sample","final_biological_category","biological_class","GO_BP_support","GO_CC_support","GO_MF_support","KEGG_support","pathway_support","epithelial_relevance","proliferation_relevance","mitochondrial_relevance","stress_relevance","metabolic_flag","biological_review_flag"
274,"LRPAP1",0.582086491633824,"Tier_3_Exploratory_Robust",0.608369650110664,0.608369650110664,0.535757200885312,0.535757200885312,0.688,0.419,0.269,0.690122372121362,0.54874651810585,0.784210526315789,"Consistent_3_of_3",1,0.269,0.688,1,FALSE,TRUE,"Other_Candidate","Other_Candidate",FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,"Not_OXPHOS_Classified","Standard_candidate"
275,"RNF187",0.581397300265175,"Tier_3_Exploratory_Robust",0.623969187925026,0.623969187925026,0.500553503400204,0.500553503400204,0.802,0.547,0.255,0.798953032267047,0.762589928057554,0.823684210526316,"Consistent_3_of_3",1,0.255,0.802,1,FALSE,TRUE,"Other_Candidate","Other_Candidate",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Not_OXPHOS_Classified","Standard_candidate"
276,"CDH1",0.581053128549911,"Tier_3_Exploratory_Robust",0.627331248881681,0.627331248881681,0.78184999105345,0.78184999105345,0.635,0.372,0.263,0.648061829088261,0.295264623955432,0.848920863309353,"Consistent_3_of_3",1,0.263,0.635,1,FALSE,TRUE,"Other_Candidate","Other_Candidate",FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,"Not_OXPHOS_Classified","Standard_candidate"
277,"DYNLL2",0.581042943541288,"Tier_3_Exploratory_Robust",0.681661483477815,0.681661483477815,1.44369186782252,1.44369186782252,0.461,0.166,0.295,0.472536235781936,0.278551532033426,0.62589928057554,"Consistent_3_of_3",1,0.295,0.461,1,TRUE,TRUE,"Other_Candidate","Other_Candidate",FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,"Not_OXPHOS_Classified","Standard_candidate"
278,"YIPF6",0.579786616589484,"Tier_3_Exploratory_Robust",0.642247224084033,0.642247224084033,0.973177792672262,0.973177792672262,0.58,0.307,0.273,0.574898685361929,0.525179856115108,0.636842105263158,"Consistent_3_of_3",1,0.273,0.58,1,FALSE,TRUE,"Other_Candidate","Other_Candidate",FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,"Not_OXPHOS_Classified","Standard_candidate"
279,"MLF2",0.579262666086442,"Tier_3_Exploratory_Robust",0.631968165610154,0.631968165610154,0.630145324881234,0.630145324881234,0.794,0.572,0.222,0.788040565934586,0.721448467966574,0.905263157894737,"Consistent_3_of_3",1,0.222,0.794,1,FALSE,TRUE,"Other_Candidate","Other_Candidate",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Not_OXPHOS_Classified","Standard_candidate"
280,"MRPS14",0.578811394781471,"Tier_3_Exploratory_Robust",0.609229995512245,0.609229995512245,0.565039964097961,0.565039964097961,0.655,0.367,0.288,0.647764521120239,0.575539568345324,0.713157894736842,"Consistent_3_of_3",1,0.288,0.655,1,FALSE,TRUE,"Other_Candidate","Other_Candidate",TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,"Not_OXPHOS_Classified","Standard_candidate"
281,"DMAC1",0.578786865527877,"Tier_3_Exploratory_Robust",0.633189560734742,0.633189560734742,0.867116485877938,0.867116485877938,0.597,0.32,0.277,0.594512907486648,0.523684210526316,0.713091922005571,"Consistent_3_of_3",1,0.277,0.597,1,FALSE,TRUE,"Other_Candidate","Other_Candidate",TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,"Not_OXPHOS_Classified","Standard_candidate"
282,"FLOT1",0.578767866055567,"Tier_3_Exploratory_Robust",0.609966368166913,0.609966368166913,0.585330945335301,0.585330945335301,0.673,0.412,0.261,0.662065943199113,0.573816155988858,0.836842105263158,"Consistent_3_of_3",1,0.261,0.673,1,FALSE,TRUE,"Other_Candidate","Other_Candidate",FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,"Not_OXPHOS_Classified","Standard_candidate"
283,"ING2",0.57854792082199,"Tier_3_Exploratory_Robust",0.654858482011294,0.654858482011294,1.14286785609035,1.14286785609035,0.545,0.28,0.265,0.535553466038194,0.428057553956835,0.612813370473538,"Consistent_3_of_3",1,0.265,0.545,1,TRUE,TRUE,"Other_Candidate","Other_Candidate",FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,"Not_OXPHOS_Classified","Standard_candidate"
284,"ISOC2",0.578209502888358,"Tier_3_Exploratory_Robust",0.652614935764622,0.652614935764622,0.852919486116977,0.852919486116977,0.653,0.326,0.327,0.646868255285817,0.526462395543176,0.802631578947368,"Consistent_3_of_3",1,0.327,0.653,1,FALSE,TRUE,"Other_Candidate","Other_Candidate",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Not_OXPHOS_Classified","Standard_candidate"
285,"OS9",0.577492941479854,"Tier_3_Exploratory_Robust",0.625048265169682,0.625048265169682,0.777986121357455,0.777986121357455,0.616,0.343,0.273,0.611137438092335,0.571030640668524,0.686842105263158,"Consistent_3_of_3",1,0.273,0.616,1,FALSE,TRUE,"Other_Candidate","Other_Candidate",FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,"Not_OXPHOS_Classified","Standard_candidate"
286,"PTOV1",0.577332041391645,"Tier_3_Exploratory_Robust",0.646496249286943,0.646496249286943,0.800769994295541,0.800769994295541,0.697,0.412,0.285,0.691109168082628,0.636690647482014,0.773684210526316,"Consistent_3_of_3",1,0.285,0.697,1,FALSE,TRUE,"Other_Candidate","Other_Candidate",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Not_OXPHOS_Classified","Standard_candidate"
287,"SRSF1",0.575798422596427,"Tier_3_Exploratory_Robust",0.607666615368791,0.607666615368791,0.581332922950329,0.581332922950329,0.666,0.407,0.259,0.671668183705491,0.607242339832869,0.744604316546763,"Consistent_3_of_3",1,0.259,0.666,1,FALSE,TRUE,"Other_Candidate","Other_Candidate",FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,"Not_OXPHOS_Classified","Standard_candidate"
288,"HAGH",0.574919732164662,"Tier_3_Exploratory_Robust",0.622288784344035,0.622288784344035,0.765510274752277,0.765510274752277,0.613,0.343,0.27,0.606994445493305,0.454038997214485,0.784210526315789,"Consistent_3_of_3",1,0.27,0.613,1,FALSE,TRUE,"Other_Candidate","Other_Candidate",TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,"Not_OXPHOS_Classified","Standard_candidate"
289,"POLDIP2",0.574744802383776,"Tier_3_Exploratory_Robust",0.626229191288909,0.626229191288909,0.817833530311269,0.817833530311269,0.605,0.34,0.265,0.586244870105968,0.402877697841727,0.773684210526316,"Consistent_3_of_3",1,0.265,0.605,1,FALSE,TRUE,"Other_Candidate","Other_Candidate",FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,"Not_OXPHOS_Classified","Standard_candidate"
290,"COA1",0.573150602685596,"Tier_3_Exploratory_Robust",0.648432079361166,0.648432079361166,1.09305663488933,1.09305663488933,0.511,0.213,0.298,0.496017359986809,0.345323741007194,0.655263157894737,"Consistent_3_of_3",1,0.298,0.511,1,TRUE,TRUE,"Other_Candidate","Other_Candidate",TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,"Not_OXPHOS_Classified","Standard_candidate"
291,"CMC1",0.572710346206014,"Tier_3_Exploratory_Robust",0.614300639914763,0.614300639914763,0.674405119318101,0.674405119318101,0.606,0.312,0.294,0.603051128954628,0.520891364902507,0.694736842105263,"Consistent_3_of_3",1,0.294,0.606,1,FALSE,TRUE,"Other_Candidate","Other_Candidate",FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,"Not_OXPHOS_Classified","Standard_candidate"
292,"ECI1",0.572616032764278,"Tier_3_Exploratory_Robust",0.655887686596591,0.655887686596591,1.20550149277273,1.20550149277273,0.517,0.258,0.259,0.509354873526776,0.402877697841727,0.646239554317549,"Consistent_3_of_3",1,0.259,0.517,1,TRUE,TRUE,"Other_Candidate","Other_Candidate",FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,"Not_OXPHOS_Classified","Standard_candidate"
293,"TP53TG1",0.57233231576728,"Tier_3_Exploratory_Robust",0.655736022970528,0.655736022970528,0.949888183764226,0.949888183764226,0.636,0.337,0.299,0.62374687846849,0.453237410071942,0.84958217270195,"Consistent_3_of_3",1,0.299,0.636,1,FALSE,TRUE,"Other_Candidate","Other_Candidate",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Not_OXPHOS_Classified","Standard_candidate"
294,"RPP21",0.571930878810949,"Tier_3_Exploratory_Robust",0.600750665753707,0.600750665753707,0.532405326029655,0.532405326029655,0.677,0.433,0.244,0.674955323821869,0.651079136690647,0.705263157894737,"Consistent_3_of_3",1,0.244,0.677,1,FALSE,TRUE,"Other_Candidate","Other_Candidate",FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,"Not_OXPHOS_Classified","Standard_candidate"
295,"VAV3",0.571445810977901,"Tier_3_Exploratory_Robust",0.667083114117394,0.667083114117394,1.08706491293915,1.08706491293915,0.58,0.254,0.326,0.57127450949371,0.464028776978417,0.662952646239554,"Consistent_3_of_3",1,0.326,0.58,1,TRUE,TRUE,"Other_Candidate","Other_Candidate",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Not_OXPHOS_Classified","Standard_candidate"
296,"UHMK1",0.571099214124663,"Tier_3_Exploratory_Robust",0.619534179094068,0.619534179094068,0.762673432752545,0.762673432752545,0.603,0.335,0.268,0.597555668996543,0.543165467625899,0.639473684210526,"Consistent_3_of_3",1,0.268,0.603,1,FALSE,TRUE,"Other_Candidate","Other_Candidate",TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,"Not_OXPHOS_Classified","Standard_candidate"
297,"DEK",0.570965293949343,"Tier_3_Exploratory_Robust",0.606700787321025,0.606700787321025,0.615206298568197,0.615206298568197,0.658,0.417,0.241,0.644626201985194,0.503597122302158,0.739473684210526,"Consistent_3_of_3",1,0.241,0.658,1,FALSE,TRUE,"Other_Candidate","Other_Candidate",FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,"Not_OXPHOS_Classified","Standard_candidate"
298,"TXN2",0.569633408250252,"Tier_3_Exploratory_Robust",0.604106750446545,0.604106750446545,0.58645400357236,0.58645400357236,0.645,0.386,0.259,0.634202211607052,0.517985611510791,0.710526315789474,"Consistent_3_of_3",1,0.259,0.645,1,FALSE,TRUE,"Other_Candidate","Other_Candidate",FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,"Not_OXPHOS_Classified","Standard_candidate"
299,"ARMCX3",0.569628751520714,"Tier_3_Exploratory_Robust",0.602014947912523,0.602014947912523,0.560119583300181,0.560119583300181,0.65,0.39,0.26,0.646811458617888,0.526462395543176,0.773684210526316,"Consistent_3_of_3",1,0.26,0.65,1,FALSE,TRUE,"Other_Candidate","Other_Candidate",FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,"Not_OXPHOS_Classified","Standard_candidate"
300,"COX11",0.569418642386706,"Tier_3_Exploratory_Robust",0.664678785150076,0.664678785150076,1.32863028120061,1.32863028120061,0.455,0.167,0.288,0.459511604907542,0.423684210526316,0.503597122302158,"Consistent_3_of_3",1,0.288,0.455,1,TRUE,TRUE,"Other_Candidate","Other_Candidate",TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,"Not_OXPHOS_Classified","Standard_candidate"
301,"ZDHHC24",0.568773584498387,"Tier_3_Exploratory_Robust",0.648020808022141,0.648020808022141,1.12816646417713,1.12816646417713,0.5,0.215,0.285,0.494736068643985,0.295264623955432,0.710526315789474,"Consistent_3_of_3",1,0.285,0.5,1,TRUE,TRUE,"Other_Candidate","Other_Candidate",TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,"Not_OXPHOS_Classified","Standard_candidate"
302,"TCEAL3",0.568627726052608,"Tier_3_Exploratory_Robust",0.630093244579556,0.630093244579556,0.669545956636448,0.669545956636448,0.704,0.426,0.278,0.710631752624583,0.568245125348189,0.805755395683453,"Consistent_3_of_3",1,0.278,0.704,1,FALSE,TRUE,"Other_Candidate","Other_Candidate",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Not_OXPHOS_Classified","Standard_candidate"
303,"ARL3",0.568622152016171,"Tier_3_Exploratory_Robust",0.613235053870586,0.613235053870586,0.707480430964689,0.707480430964689,0.614,0.354,0.26,0.601285756323837,0.446043165467626,0.760445682451253,"Consistent_3_of_3",1,0.26,0.614,1,FALSE,TRUE,"Other_Candidate","Other_Candidate",FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,"Not_OXPHOS_Classified","Standard_candidate"
304,"RCN2",0.568306845456895,"Tier_3_Exploratory_Robust",0.599891896090088,0.599891896090088,0.547935168720707,0.547935168720707,0.656,0.405,0.251,0.651836829905669,0.618384401114206,0.718421052631579,"Consistent_3_of_3",1,0.251,0.656,1,FALSE,TRUE,"Other_Candidate","Other_Candidate",FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,"Not_OXPHOS_Classified","Standard_candidate"
305,"TMEM208",0.568176872258061,"Tier_3_Exploratory_Robust",0.611522563445692,0.611522563445692,0.692180507565537,0.692180507565537,0.621,0.367,0.254,0.627165911311414,0.334261838440111,0.802631578947368,"Consistent_3_of_3",1,0.254,0.621,1,FALSE,TRUE,"Other_Candidate","Other_Candidate",FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,"Not_OXPHOS_Classified","Standard_candidate"
306,"MCTS1",0.567841919122009,"Tier_3_Exploratory_Robust",0.606839603235964,0.606839603235964,0.643516825887716,0.643516825887716,0.645,0.408,0.237,0.624234317281551,0.39568345323741,0.75,"Consistent_3_of_3",1,0.237,0.645,1,FALSE,TRUE,"Other_Candidate","Other_Candidate",TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,"Not_OXPHOS_Classified","Standard_candidate"
307,"NUDT4",0.56779699734703,"Tier_3_Exploratory_Robust",0.658298892469014,0.658298892469014,1.26639113975211,1.26639113975211,0.472,0.194,0.278,0.462105020572312,0.370503597122302,0.586842105263158,"Consistent_3_of_3",1,0.278,0.472,1,TRUE,TRUE,"Other_Candidate","Other_Candidate",FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,"Not_OXPHOS_Classified","Standard_candidate"
308,"RNASEH2C",0.567498250299662,"Tier_3_Exploratory_Robust",0.6217969615896,0.6217969615896,0.815975692716803,0.815975692716803,0.572,0.295,0.277,0.559354363745479,0.431754874651811,0.789473684210526,"Consistent_3_of_3",1,0.277,0.572,1,FALSE,TRUE,"Other_Candidate","Other_Candidate",FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,"Not_OXPHOS_Classified","Standard_candidate"
309,"POLE4",0.567169726927218,"Tier_3_Exploratory_Robust",0.615766932536884,0.615766932536884,0.770935460295075,0.770935460295075,0.638,0.429,0.209,0.630725292218944,0.543165467625899,0.696378830083565,"Consistent_3_of_3",1,0.209,0.638,1,FALSE,TRUE,"Other_Candidate","Other_Candidate",FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,"Not_OXPHOS_Classified","Standard_candidate"
310,"IRX3",0.566947253318796,"Tier_3_Exploratory_Robust",0.623335034872667,0.623335034872667,0.581880278981335,0.581880278981335,0.682,0.361,0.321,0.668836911119103,0.535971223021583,0.813157894736842,"Consistent_3_of_3",1,0.321,0.682,1,FALSE,TRUE,"Other_Candidate","Other_Candidate",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Not_OXPHOS_Classified","Standard_candidate"
311,"STRBP",0.566936306732949,"Tier_3_Exploratory_Robust",0.67476529319192,0.67476529319192,1.47972234553536,1.47972234553536,0.426,0.153,0.273,0.416711703207438,0.302158273381295,0.534818941504178,"Consistent_3_of_3",1,0.273,0.426,1,TRUE,TRUE,"Other_Candidate","Other_Candidate",FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,"Not_OXPHOS_Classified","Standard_candidate"
312,"IDH1",0.566720259589589,"Tier_3_Exploratory_Robust",0.652815585137174,0.652815585137174,1.33292468109739,1.33292468109739,0.418,0.155,0.263,0.415142209645273,0.370503597122302,0.498607242339833,"Consistent_3_of_3",1,0.263,0.418,1,TRUE,TRUE,"Mitochondrial_Metabolic","Mitochondrial_OXPHOS",TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,"OXPHOS_Pathway_Supported","Standard_candidate"
313,"HTATIP2",0.566190020182096,"Tier_3_Exploratory_Robust",0.607741974506174,0.607741974506174,0.645935796049395,0.645935796049395,0.593,0.301,0.292,0.600351485414806,0.504178272980501,0.694244604316547,"Consistent_3_of_3",1,0.292,0.593,1,FALSE,TRUE,"Other_Candidate","Other_Candidate",FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,"Not_OXPHOS_Classified","Standard_candidate"
314,"MED13L",0.566125019257953,"Tier_3_Exploratory_Robust",0.654182925010985,0.654182925010985,0.972663400087876,0.972663400087876,0.595,0.277,0.318,0.596760234386893,0.353760445682451,0.771052631578947,"Consistent_3_of_3",1,0.318,0.595,1,FALSE,TRUE,"Other_Candidate","Other_Candidate",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Not_OXPHOS_Classified","Standard_candidate"
315,"BCAM",0.566075779545357,"Tier_3_Exploratory_Robust",0.635705749128211,0.635705749128211,0.791245993025689,0.791245993025689,0.735,0.536,0.199,0.748202915456815,0.345403899721448,0.967625899280576,"Consistent_3_of_3",1,0.199,0.735,1,FALSE,TRUE,"Other_Candidate","Other_Candidate",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Not_OXPHOS_Classified","Standard_candidate"
316,"EPHX1",0.565931826492529,"Tier_3_Exploratory_Robust",0.627745563304016,0.627745563304016,0.898764506432124,0.898764506432124,0.541,0.255,0.286,0.530015571181817,0.420863309352518,0.631578947368421,"Consistent_3_of_3",1,0.286,0.541,1,FALSE,TRUE,"Other_Candidate","Other_Candidate",FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,"Not_OXPHOS_Classified","Standard_candidate"
317,"PLD3",0.565722535695446,"Tier_3_Exploratory_Robust",0.615862602108949,0.615862602108949,0.76050081687159,0.76050081687159,0.587,0.32,0.267,0.573739161434377,0.442446043165468,0.710526315789474,"Consistent_3_of_3",1,0.267,0.587,1,FALSE,TRUE,"Other_Candidate","Other_Candidate",FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,"Not_OXPHOS_Classified","Standard_candidate"
318,"SIAH2",0.565564750986041,"Tier_3_Exploratory_Robust",0.652080956478483,0.652080956478483,0.981447651827864,0.981447651827864,0.655,0.413,0.242,0.628976162274989,0.348920863309353,0.802631578947368,"Consistent_3_of_3",1,0.242,0.655,1,FALSE,TRUE,"Other_Candidate","Other_Candidate",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Not_OXPHOS_Classified","Standard_candidate"
319,"PPP1CC",0.564794158819369,"Tier_3_Exploratory_Robust",0.606209592719691,0.606209592719691,0.652876741757526,0.652876741757526,0.618,0.363,0.255,0.600778506354863,0.428057553956835,0.792105263157895,"Consistent_3_of_3",1,0.255,0.618,1,FALSE,TRUE,"Other_Candidate","Other_Candidate",TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,"Not_OXPHOS_Classified","Standard_candidate"
320,"TMEM9",0.564658267431536,"Tier_3_Exploratory_Robust",0.595546577292612,0.595546577292612,0.524372618340899,0.524372618340899,0.652,0.404,0.248,0.649746023442205,0.590529247910863,0.718421052631579,"Consistent_3_of_3",1,0.248,0.652,1,FALSE,TRUE,"Other_Candidate","Other_Candidate",FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,"Not_OXPHOS_Classified","Standard_candidate"
321,"PIN1",0.564309030175143,"Tier_3_Exploratory_Robust",0.622722302091695,0.622722302091695,0.602578416733561,0.602578416733561,0.684,0.381,0.303,0.681394160437667,0.632311977715877,0.75,"Consistent_3_of_3",1,0.303,0.684,1,FALSE,TRUE,"Other_Candidate","Other_Candidate",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Not_OXPHOS_Classified","Standard_candidate"
322,"SLC35B1",0.56409668282374,"Tier_3_Exploratory_Robust",0.628678288806527,0.628678288806527,0.938226310452213,0.938226310452213,0.554,0.301,0.253,0.573263236647158,0.431754874651811,0.798561151079137,"Consistent_3_of_3",1,0.253,0.554,1,FALSE,TRUE,"Other_Candidate","Other_Candidate",FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,"Not_OXPHOS_Classified","Standard_candidate"
323,"ANAPC13",0.563713799059839,"Tier_3_Exploratory_Robust",0.603890063702166,0.603890063702166,0.624720509617326,0.624720509617326,0.604,0.329,0.275,0.602878031836369,0.554317548746518,0.65,"Consistent_3_of_3",1,0.275,0.604,1,FALSE,TRUE,"Other_Candidate","Other_Candidate",FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,"Not_OXPHOS_Classified","Standard_candidate"
324,"ERBB3",0.563551175421086,"Tier_3_Exploratory_Robust",0.603776613286227,0.603776613286227,0.639812906289814,0.639812906289814,0.632,0.395,0.237,0.62208012215063,0.442896935933148,0.865789473684211,"Consistent_3_of_3",1,0.237,0.632,1,FALSE,TRUE,"Other_Candidate","Other_Candidate",FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,"Not_OXPHOS_Classified","Standard_candidate"
325,"GRAMD1A",0.562934231817501,"Tier_3_Exploratory_Robust",0.615793209927794,0.615793209927794,0.785545679422354,0.785545679422354,0.58,0.322,0.258,0.565826248252241,0.435251798561151,0.755263157894737,"Consistent_3_of_3",1,0.258,0.58,1,FALSE,TRUE,"Other_Candidate","Other_Candidate",FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,"Not_OXPHOS_Classified","Standard_candidate"
326,"CORO1B",0.562824438758951,"Tier_3_Exploratory_Robust",0.647660031046841,0.647660031046841,0.941280248374726,0.941280248374726,0.64,0.38,0.26,0.627217891425021,0.445682451253482,0.9,"Consistent_3_of_3",1,0.26,0.64,1,FALSE,TRUE,"Other_Candidate","Other_Candidate",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Not_OXPHOS_Classified","Standard_candidate"
327,"SEZ6L2",0.562658583550284,"Tier_3_Exploratory_Robust",0.644642129658784,0.644642129658784,1.12033703727027,1.12033703727027,0.451,0.129,0.322,0.453297476371637,0.413157894736842,0.479108635097493,"Consistent_3_of_3",1,0.322,0.451,1,TRUE,TRUE,"Other_Candidate","Other_Candidate",FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,"Not_OXPHOS_Classified","Standard_candidate"
328,"GRINA",0.562317944159593,"Tier_3_Exploratory_Robust",0.592031443285039,0.592031443285039,0.510651546280311,0.510651546280311,0.671,0.451,0.22,0.661626898451917,0.540389972144847,0.847368421052632,"Consistent_3_of_3",1,0.22,0.671,1,FALSE,TRUE,"Other_Candidate","Other_Candidate",FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,"Not_OXPHOS_Classified","Standard_candidate"
329,"SQLE",0.562151282840642,"Tier_3_Exploratory_Robust",0.625788025716163,0.625788025716163,0.921504205729306,0.921504205729306,0.559,0.315,0.244,0.568301851701457,0.413157894736842,0.651079136690647,"Consistent_3_of_3",1,0.244,0.559,1,FALSE,TRUE,"Other_Candidate","Other_Candidate",FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,"Not_OXPHOS_Classified","Standard_candidate"
330,"C20orf27",0.562111416619735,"Tier_3_Exploratory_Robust",0.68776388633143,0.68776388633143,1.42051109065144,1.42051109065144,0.48,0.159,0.321,0.485079580376162,0.334261838440111,0.568345323741007,"Consistent_3_of_3",1,0.321,0.48,1,TRUE,TRUE,"Other_Candidate","Other_Candidate",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Not_OXPHOS_Classified","Standard_candidate"
331,"SRSF6",0.561701574535019,"Tier_3_Exploratory_Robust",0.61238254494534,0.61238254494534,0.743860359562716,0.743860359562716,0.566,0.285,0.281,0.569316087959423,0.506963788300836,0.611510791366906,"Consistent_3_of_3",1,0.281,0.566,1,FALSE,TRUE,"Other_Candidate","Other_Candidate",FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,"Not_OXPHOS_Classified","Standard_candidate"
332,"SPOP",0.561596863457806,"Tier_3_Exploratory_Robust",0.6484253052906,0.6484253052906,1.1922024423248,1.1922024423248,0.466,0.185,0.281,0.470508817985928,0.397368421052632,0.507194244604317,"Consistent_3_of_3",1,0.281,0.466,1,TRUE,TRUE,"Other_Candidate","Other_Candidate",FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,"Not_OXPHOS_Classified","Standard_candidate"
333,"MRPL34",0.561066918981271,"Tier_3_Exploratory_Robust",0.603080485533314,0.603080485533314,0.64864388426651,0.64864388426651,0.617,0.374,0.243,0.613330183236492,0.552631578947368,0.729805013927577,"Consistent_3_of_3",1,0.243,0.617,1,FALSE,TRUE,"Other_Candidate","Other_Candidate",TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,"Not_OXPHOS_Classified","Standard_candidate"
334,"TXNIP",0.560186869338007,"Tier_3_Exploratory_Robust",0.675219218136696,0.675219218136696,1.30575374509357,1.30575374509357,0.553,0.296,0.257,0.565604300022817,0.265789473684211,0.779944289693593,"Consistent_3_of_3",1,0.257,0.553,1,TRUE,TRUE,"Other_Candidate","Other_Candidate",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Not_OXPHOS_Classified","Standard_candidate"
